geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
8745,,,mogi das cruzes,SP
8735,,,mogi das cruzes,SP
8774,,,mogi das cruzes,SP
8763,,,mogi das cruzes,SP
8760,,,mogi das cruzes,SP
8751,,,mogi das cruzes,SP
8765,,,mogi das cruzes,SP
8766,,,mogi das cruzes,SP
8762,,,mogi das cruzes,SP
8772,,,mogi das cruzes,SP
8726,,,mogi das cruzes,SP
8793,,,mogi das cruzes,SP
8747,,,mogi das cruzes,SP
8727,,,mogi das cruzes,SP
8746,,,mogi das cruzes,SP
8753,,,mogi das cruzes,SP
8767,,,mogi das cruzes,SP
8755,,,mogi das cruzes,SP
8779,,,mogi das cruzes,SP
8831,,,mogi das cruzes,SP
8830,,,mogi das cruzes,SP
8810,,,mogi das cruzes,SP
8850,,,mogi das cruzes,SP
8820,,,mogi das cruzes,SP
8840,,,mogi das cruzes,SP
8880,,,mogi das cruzes,SP
8832,,,mogi das cruzes,SP
8833,,,mogi das cruzes,SP
8970,,,salesopolis,SP
8940,,,biritiba-mirim,SP
8900,,,guararema,SP
9070,,,santo andre,SP
9041,,,santo andre,SP
9061,,,santo andré,SP
9090,,,santo andre,SP
9050,,,santo andré,SP
9010,,,santo andre,SP
9080,,,santo andre,SP
9060,,,santo andre,SP
9015,,,santo andre,SP
9071,,,santo andre,SP
9051,,,santo andre,SP
9020,,,santo andre,SP
9040,,,santo andre,SP
9030,,,santo andré,SP
9091,,,santo andre,SP
9111,,,santo andre,SP
9171,,,santo andre,SP
9185,,,santo andre,SP
9180,,,santo andre,SP
9131,,,santo andre,SP
9182,,,santo andré,SP
9121,,,santo andre,SP
9175,,,santo andre,SP
9172,,,santo andre,SP
9112,,,santo andre,SP
9110,,,santo andre,SP
9120,,,santo andre,SP
9160,,,santo andre,SP
9130,,,santo andré,SP
9190,,,santo andré,SP
9181,,,santo andre,SP
9170,,,santo andré,SP
9195,,,santo andre,SP
9132,,,santo andre,SP
9176,,,santo andre,SP
9133,,,santo andre,SP
9134,,,santo andre,SP
9139,,,santo andre,SP
9163,,,santo andré,SP
9150,,,santo andre,SP
9161,,,santo andré,SP
9169,,,santo andre,SP
9124,,,santo andre,SP
9230,,,santo andre,SP
9220,,,santo andré,SP
9290,,,santo andre,SP
9210,,,santo andre,SP
9280,,,santo andre,SP
9271,,,santo andre,SP
9260,,,santo andre,SP
9270,,,santo andre,SP
9291,,,santo andre,SP
9272,,,santo andre,SP
9240,,,santo andre,SP
9251,,,santo andre,SP
9250,,,santo andré,SP
9241,,,santo andre,SP
9273,,,santo andré,SP
9238,,,santo andre,SP
9274,,,santo andré,SP
9350,,,maua,SP
9380,,,maua,SP
9351,,,maua,SP
9370,,,mauá,SP
9330,,,maua,SP
9371,,,maua,SP
9360,,,mauá,SP
9361,,,maua,SP
9340,,,maua,SP
9310,,,maua,SP
9381,,,maua,SP
9321,,,maua,SP
9331,,,maua,SP
9390,,,maua,SP
9341,,,maua,SP
9320,,,mauá,SP
9334,,,maua,SP
9335,,,maua,SP
9333,,,mauá,SP
9332,,,maua,SP
9372,,,maua,SP
9311,,,maua,SP
9336,,,maua,SP
9391,,,maua,SP
9389,,,maua,SP
9312,,,maua,SP
9400,,,ribeirão pires,SP
9435,,,ribeirao pires,SP
9404,,,ribeirao pires,SP
9450,,,rio grande da serra,SP
9405,,,ribeirao pires,SP
9430,,,ribeirao pires,SP
9416,,,ribeirao pires,SP
9403,,,ribeirao pires,SP
9440,,,ribeirão pires,SP
9401,,,ribeirao pires,SP
9420,,,ribeirão pires,SP
9411,,,ribeirão pires,SP
9406,,,ribeirão pires,SP
9432,,,ribeirão pires,SP
9402,,,ribeirão pires,SP
9424,,,ribeirao pires,SP
9445,,,ribeirão pires,SP
9444,,,ribeirao pires,SP
9431,,,ribeirao pires,SP
9423,,,ribeirao pires,SP
9441,,,ribeirao pires,SP
9415,,,ribeirao pires,SP
9412,,,ribeirao pires,SP
9407,,,ribeirao pires,SP
9410,,,ribeirao pires,SP
9421,,,ribeirao pires,SP
9426,,,ribeirao pires,SP
9434,,,ribeirao pires,SP
9425,,,ribeirao pires,SP
9442,,,ribeirão pires,SP
9433,,,ribeirao pires,SP
9443,,,ribeirao pires,SP
9422,,,ribeirao pires,SP
9436,,,ribeirao pires,SP
9414,,,ribeirao pires,SP
9413,,,ribeirao pires,SP
9581,,,sao caetano do sul,SP
9560,,,sao caetano do sul,SP
9531,,,sao caetano do sul,SP
9540,,,sao caetano do sul,SP
9530,,,sao caetano do sul,SP
9570,,,sao caetano do sul,SP
9541,,,sao caetano do sul,SP
9521,,,sao caetano do sul,SP
9572,,,sao caetano do sul,SP
9551,,,sao caetano do sul,SP
9580,,,sao caetano do sul,SP
9510,,,são caetano do sul,SP
9571,,,são caetano do sul,SP
9550,,,sao caetano do sul,SP
9520,,,sao caetano do sul,SP
9561,,,sao caetano do sul,SP
9670,,,sao bernardo do campo,SP
9657,,,sao bernardo do campo,SP
9690,,,são bernardo do campo,SP
9668,,,sao bernardo do campo,SP
9663,,,sao bernardo do campo,SP
9635,,,sao bernardo do campo,SP
9618,,,sao bernardo do campo,SP
9607,,,sao bernardo do campo,SP
9624,,,sao bernardo do campo,SP
9686,,,sao bernardo do campo,SP
9682,,,sao bernardo do campo,SP
9634,,,sao bernardo do campo,SP
9660,,,sao bernardo do campo,SP
9683,,,sao bernardo do campo,SP
9664,,,sao bernardo do campo,SP
9623,,,sao bernardo do campo,SP
9617,,,sao bernardo do campo,SP
9616,,,sao bernardo do campo,SP
9627,,,sao bernardo do campo,SP
9662,,,são bernardo do campo,SP
9667,,,sao bernardo do campo,SP
9632,,,sao bernardo do campo,SP
9693,,,sao bernardo do campo,SP
9636,,,sao bernardo do campo,SP
9656,,,sao bernardo do campo,SP
9619,,,sao bernardo do campo,SP
9687,,,sao bernardo do campo,SP
9685,,,sao bernardo do campo,SP
9606,,,sao bernardo do campo,SP
9655,,,sao bernardo do campo,SP
9626,,,sao bernardo do campo,SP
9641,,,são bernardo do campo,SP
9691,,,sao bernardo do campo,SP
9629,,,sao bernardo do campo,SP
9694,,,sao bernardo do campo,SP
9620,,,são bernardo do campo,SP
9642,,,sao bernardo do campo,SP
9621,,,sao bernardo do campo,SP
9666,,,sao bernardo do campo,SP
9608,,,sao bernardo do campo,SP
9605,,,são bernardo do campo,SP
9688,,,sao bernardo do campo,SP
9610,,,sao bernardo do campo,SP
9684,,,sao bernardo do campo,SP
9669,,,sao bernardo do campo,SP
9671,,,sao bernardo do campo,SP
9661,,,sao bernardo do campo,SP
9604,,,sao bernardo do campo,SP
9601,,,sao bernardo do campo,SP
9695,,,são bernardo do campo,SP
9692,,,sao bernardo do campo,SP
9689,,,sao bernardo do campo,SP
9625,,,sao bernardo do campo,SP
9637,,,sao bernardo do campo,SP
9628,,,sao bernardo do campo,SP
9613,,,sao bernardo do campo,SP
9640,,,sao bernardo do campo,SP
9672,,,são bernardo do campo,SP
9633,,,sao bernardo do campo,SP
9615,,,sao bernardo do campo,SP
9631,,,sao bernardo do campo,SP
9639,,,sao bernardo do campo,SP
9600,,,sao bernardo do campo,SP
9651,,,sao bernardo do campo,SP
9614,,,sao bernardo do campo,SP
9612,,,sao bernardo do campo,SP
9665,,,sao bernardo do campo,SP
9609,,,sao bernardo do campo,SP
9680,,,são bernardo do campo,SP
9603,,,sao bernardo do campo,SP
9602,,,sao bernardo do campo,SP
9611,,,sao bernardo do campo,SP
9696,,,sao bernardo do campo,SP
9710,,,sao bernardo do campo,SP
9781,,,sao bernardo do campo,SP
9791,,,são bernardo do campo,SP
9721,,,sao bernardo do campo,SP
9780,,,sao bernardo do campo,SP
9770,,,são bernardo do campo,SP
9750,,,sao bernardo do campo,SP
9751,,,sao bernardo do campo,SP
9715,,,são bernardo do campo,SP
9726,,,sao bernardo do campo,SP
9771,,,sao bernardo do campo,SP
9720,,,sao bernardo do campo,SP
9725,,,sao bernardo do campo,SP
9784,,,sao bernardo do campo,SP
9785,,,sao bernardo do campo,SP
9792,,,sao bernardo do campo,SP
9790,,,sao bernardo do campo,SP
9760,,,sao bernardo do campo,SP
9732,,,sao bernardo do campo,SP
9761,,,sao bernardo do campo,SP
9783,,,sao bernardo do campo,SP
9765,,,sao bernardo do campo,SP
9782,,,sao bernardo do campo,SP
9762,,,sao bernardo do campo,SP
9772,,,sao bernardo do campo,SP
9861,,,sao bernardo do campo,SP
9851,,,sao bernardo do campo,SP
9811,,,sao bernardo do campo,SP
9820,,,sao bernardo do campo,SP
9854,,,sao bernardo do campo,SP
9895,,,sao bernardo do campo,SP
9842,,,são bernardo do campo,SP
9831,,,sao bernardo do campo,SP
9862,,,sao bernardo do campo,SP
9840,,,são bernardo do campo,SP
9853,,,são bernardo do campo,SP
9890,,,sao bernardo do campo,SP
9850,,,sao bernardo do campo,SP
9821,,,sao bernardo do campo,SP
9894,,,sao bernardo do campo,SP
9892,,,sao bernardo do campo,SP
9810,,,sao bernardo do campo,SP
9812,,,sao bernardo do campo,SP
9852,,,sao bernardo do campo,SP
9835,,,sao bernardo do campo,SP
9832,,,sao bernardo do campo,SP
9855,,,sao bernardo do campo,SP
9891,,,sao bernardo do campo,SP
9841,,,sao bernardo do campo,SP
9843,,,sao bernardo do campo,SP
9860,,,sao bernardo do campo,SP
9846,,,sao bernardo do campo,SP
9847,,,sao bernardo do campo,SP
9844,,,sao bernardo do campo,SP
9896,,,sao bernardo do campo,SP
9822,,,sao bernardo do campo,SP
9856,,,sao bernardo do campo,SP
9830,,,sao bernardo do campo,SP
9837,,,sao bernardo do campo,SP
9845,,,sao bernardo do campo,SP
9857,,,sao bernardo do campo,SP
9834,,,sao bernardo do campo,SP
9836,,,sao bernardo do campo,SP
9869,,,são bernardo do campo,SP
9838,,,sao bernardo do campo,SP
9920,,,diadema,SP
9991,,,diadema,SP
9961,,,diadema,SP
9973,,,diadema,SP
9990,,,diadema,SP
9940,,,diadema,SP
9930,,,diadema,SP
9941,,,diadema,SP
9912,,,diadema,SP
9931,,,diadema,SP
9910,,,diadema,SP
9942,,,diadema,SP
9911,,,diadema,SP
9993,,,diadema,SP
9962,,,diadema,SP
9950,,,diadema,SP
9971,,,diadema,SP
9951,,,diadema,SP
9932,,,diadema,SP
9980,,,diadema,SP
9913,,,diadema,SP
9960,,,diadema,SP
9981,,,diadema,SP
9970,,,diadema,SP
9974,,,diadema,SP
9921,,,diadema,SP
9943,,,diadema,SP
9972,,,diadema,SP
9992,,,diadema,SP
9963,,,diadema,SP
9914,,,diadema,SP
9952,,,diadema,SP
11085,,,santos,SP
11015,,,santos,SP
11045,,,santos,SP
11020,,,santos,SP
11065,,,santos,SP
11070,,,santos,SP
11030,,,santos,SP
11013,,,santos,SP
11050,,,santos,SP
11089,,,santos,SP
11025,,,santos,SP
11075,,,santos,SP
11040,,,santos,SP
11060,,,santos,SP
11035,,,santos,SP
11086,,,santos,SP
11081,,,santos,SP
11087,,,santos,SP
11055,,,santos,SP
11010,,,santos,SP
11082,,,santos,SP
11088,,,santos,SP
11095,,,santos,SP
11090,,,santos,SP
11080,,,santos,SP
11031,,,santos,SP
11250,,,bertioga,SP
11200,,,caruara,SP
11360,,,sao vicente,SP
11310,,,sao vicente,SP
11340,,,sao vicente,SP
11320,,,sao vicente,SP
11380,,,sao vicente,SP
11370,,,sao vicente,SP
11390,,,sao vicente,SP
11347,,,são vicente,SP
11335,,,sao vicente,SP
11350,,,são vicente,SP
11355,,,sao vicente,SP
11325,,,sao vicente,SP
11348,,,sao vicente,SP
11345,,,sao vicente,SP
11365,,,são vicente,SP
11330,,,sao vicente,SP
11349,,,sao vicente,SP
11346,,,sao vicente,SP
11374,,,sao vicente,SP
11440,,,guarujá,SP
11495,,,guaruja,SP
11430,,,guaruja,SP
11410,,,guaruja,SP
11432,,,guaruja,SP
11470,,,guaruja,SP
11444,,,guaruja,SP
11420,,,guaruja,SP
11421,,,guaruja,SP
11436,,,guaruja,SP
11445,,,guaruja,SP
11454,,,guaruja,SP
11450,,,guaruja,SP
11435,,,guarujá,SP
11462,,,guaruja,SP
11431,,,guaruja,SP
11472,,,guaruja,SP
11451,,,guaruja,SP
11443,,,guaruja,SP
11441,,,guarujá,SP
11460,,,guaruja,SP
11442,,,guaruja,SP
11461,,,guaruja,SP
11463,,,guaruja,SP
11453,,,guaruja,SP
11425,,,guaruja,SP
11471,,,guaruja,SP
11497,,,guaruja,SP
11446,,,guaruja,SP
11449,,,guaruja,SP
11473,,,guaruja,SP
11438,,,guaruja,SP
11533,,,cubatao,SP
11538,,,cubatao,SP
11510,,,cubatao,SP
11530,,,cubatao,SP
11535,,,cubatao,SP
11542,,,cubatao,SP
11525,,,cubatao,SP
11520,,,cubatao,SP
11534,,,cubatao,SP
11515,,,cubatao,SP
11500,,,cubatao,SP
11523,,,cubatao,SP
11548,,,cubatao,SP
11543,,,cubatao,SP
11531,,,cubatao,SP
11550,,,cubatao,SP
11573,,,cubatao,SP
11540,,,cubatao,SP
11570,,,cubatao,SP
11505,,,cubatao,SP
11555,,,cubatão,SP
11612,,,sao sebastiao,SP
11680,,,ubatuba,SP
11630,,,ilhabela,SP
11628,,,sao sebastiao,SP
11609,,,sao sebastiao,SP
11660,,,caraguatatuba,SP
11662,,,caraguatatuba,SP
11606,,,sao sebastiao,SP
11600,,,sao sebastiao,SP
11677,,,caraguatatuba,SP
11666,,,caraguatatuba,SP
11663,,,caraguatatuba,SP
11667,,,caraguatatuba,SP
11675,,,caraguatatuba,SP
11619,,,sao sebastiao,SP
11610,,,sao sebastiao,SP
11618,,,são sebastião,SP
11672,,,caraguatatuba,SP
11604,,,sao sebastiao,SP
11661,,,caraguatatuba,SP
11605,,,são sebastião,SP
11665,,,caraguatatuba,SP
11608,,,são sebastião,SP
11671,,,caraguatatuba,SP
11673,,,caraguatatuba,SP
11602,,,sao sebastiao,SP
11623,,,sao sebastiao,SP
11617,,,sao sebastiao,SP
11674,,,caraguatatuba,SP
11670,,,caraguatatuba,SP
11601,,,sao sebastiao,SP
11622,,,sao sebastiao,SP
11679,,,caraguatatuba,SP
11626,,,maresias,SP
11621,,,sao sebastiao,SP
11669,,,caraguatatuba,SP
11611,,,são sebastião,SP
11664,,,caraguatatuba,SP
11668,,,caraguatatuba,SP
11614,,,são sebastião,SP
11624,,,sao sebastiao,SP
11603,,,são sebastião,SP
11629,,,sao sebastiao,SP
11676,,,caraguatatuba,SP
11625,,,sao sebastiao,SP
11615,,,sao sebastiao,SP
11678,,,caraguatatuba,SP
11620,,,maresias,SP
11730,,,mongagua,SP
11700,,,praia grande,SP
11703,,,praia grande,SP
11740,,,itanhaem,SP
11701,,,praia grande,SP
11702,,,praia grande,SP
11713,,,praia grande,SP
11723,,,praia grande,SP
11750,,,peruibe,SP
11704,,,praia grande,SP
11718,,,praia grande,SP
11712,,,praia grande,SP
11706,,,praia grande,SP
11760,,,itariri,SP
11790,,,pedro de toledo,SP
11707,,,praia grande,SP
11725,,,praia grande,SP
11705,,,praia grande,SP
11714,,,praia grande,SP
11717,,,praia grande,SP
11726,,,praia grande,SP
11721,,,praia grande,SP
11720,,,praia grande,SP
11709,,,praia grande,SP
11722,,,praia grande,SP
11724,,,praia grande,SP
11708,,,praia grande,SP
11710,,,praia grande,SP
11711,,,praia grande,SP
11719,,,praia grande,SP
11770,,,ana dias,SP
11850,,,miracatu,SP
11800,,,juquia,SP
11930,,,pariquera-acu,SP
11950,,,cajati,SP
11900,,,registro,SP
11940,,,jacupiranga,SP
11925,,,ilha comprida,SP
11955,,,barra do turvo,SP
11960,,,eldorado,SP
11920,,,iguape,SP
11990,,,cananéia,SP
11910,,,sete barras,SP
12010,,,taubate,SP
12030,,,taubate,SP
12061,,,taubate,SP
12091,,,taubate,SP
12070,,,taubate,SP
12090,,,taubate,SP
12050,,,taubate,SP
12052,,,taubate,SP
12045,,,taubate,SP
12020,,,taubate,SP
12042,,,taubate,SP
12040,,,taubate,SP
12086,,,taubate,SP
12060,,,taubate,SP
12072,,,taubate,SP
12043,,,taubate,SP
12080,,,taubaté,SP
12062,,,taubate,SP
12071,,,taubate,SP
12082,,,taubate,SP
12053,,,taubate,SP
12081,,,taubate,SP
12032,,,taubate,SP
12031,,,taubate,SP
12051,,,taubate,SP
12092,,,taubate,SP
12085,,,taubate,SP
12041,,,taubaté,SP
12093,,,taubate,SP
12095,,,taubate,SP
12054,,,taubaté,SP
12180,,,natividade da serra,SP
12120,,,tremembe,SP
12130,,,lagoinha,SP
12170,,,redencao da serra,SP
12150,,,catucaba,SP
12140,,,sao luiz do paraitinga,SP
12236,,,são josé dos campos,SP
12225,,,sao jose dos campos,SP
12243,,,sao jose dos campos,SP
12227,,,sao jose dos campos,SP
12235,,,são josé dos campos,SP
12245,,,são josé dos campos,SP
12230,,,sao jose dos campos,SP
12246,,,sao jose dos campos,SP
12220,,,sao jose dos campos,SP
12223,,,sao jose dos campos,SP
12242,,,sao jose dos campos,SP
12228,,,sao jose dos campos,SP
12284,,,cacapava,SP
12213,,,sao jose dos campos,SP
12244,,,sao jose dos campos,SP
12280,,,cacapava,SP
12287,,,cacapava,SP
12248,,,são josé dos campos,SP
12216,,,sao jose dos campos,SP
12289,,,cacapava,SP
12226,,,sao jose dos campos,SP
12241,,,sao jose dos campos,SP
12240,,,sao jose dos campos,SP
12215,,,sao jose dos campos,SP
12214,,,sao jose dos campos,SP
12212,,,sao jose dos campos,SP
12237,,,sao jose dos campos,SP
12232,,,sao jose dos campos,SP
12221,,,sao jose dos campos,SP
12234,,,sao jose dos campos,SP
12231,,,sao jose dos campos,SP
12209,,,são josé dos campos,SP
12283,,,cacapava,SP
12238,,,são josé dos campos,SP
12247,,,sao jose dos campos,SP
12233,,,sao jose dos campos,SP
12286,,,cacapava,SP
12239,,,sao jose dos campos,SP
12224,,,sao jose dos campos,SP
12282,,,cacapava,SP
12281,,,cacapava,SP
12211,,,sao jose dos campos,SP
12285,,,cacapava,SP
12210,,,sao jose dos campos,SP
12260,,,paraibuna,SP
12270,,,jambeiro,SP
12250,,,monteiro lobato,SP
12294,,,caçapava,SP
12229,,,são josé dos campos,SP
12297,,,cacapava,SP
12249,,,sao jose dos campos,SP
12288,,,caçapava,SP
12295,,,caçapava,SP
12290,,,cacapava,SP
12331,,,jacarei,SP
12306,,,jacarei,SP
12302,,,jacarei,SP
12328,,,jacarei,SP
12309,,,jacarei,SP
12327,,,jacarei,SP
12305,,,jacarei,SP
12301,,,jacarei,SP
12320,,,jacarei,SP
12322,,,jacarei,SP
12325,,,jacarei,SP
12310,,,jacarei,SP
12319,,,jacarei,SP
12380,,,santa branca,SP
12311,,,jacarei,SP
12321,,,jacarei,SP
12333,,,jacarei,SP
12335,,,jacarei,SP
12308,,,jacarei,SP
12315,,,jacarei,SP
12350,,,igarata,SP
12316,,,jacareí,SP
12324,,,jacarei,SP
12312,,,jacarei,SP
12334,,,jacarei,SP
12318,,,jacareí,SP
12307,,,jacarei,SP
12330,,,jacarei,SP
12323,,,jacarei,SP
12340,,,jacareí,SP
12329,,,jacarei,SP
12341,,,jacarei,SP
12326,,,jacarei,SP
12412,,,pindamonhangaba,SP
12490,,,são bento do sapucaí,SP
12400,,,pindamonhangaba,SP
12443,,,pindamonhangaba,SP
12460,,,campos do jordao,SP
12410,,,pindamonhangaba,SP
12422,,,pindamonhangaba,SP
12446,,,pindamonhangaba,SP
12403,,,pindamonhangaba,SP
12411,,,pindamonhangaba,SP
12402,,,pindamonhangaba,SP
12445,,,pindamonhangaba,SP
12404,,,pindamonhangaba,SP
12425,,,pindamonhangaba,SP
12450,,,santo antonio do pinhal,SP
12415,,,pindamonhangaba,SP
12421,,,pindamonhangaba,SP
12441,,,pindamonhangaba,SP
12414,,,pindamonhangaba,SP
12444,,,pindamonhangaba,SP
12424,,,pindamonhangaba,SP
12413,,,pindamonhangaba,SP
12440,,,pindamonhangaba,SP
12420,,,pindamonhangaba,SP
12405,,,pindamonhangaba,SP
12423,,,pindamonhangaba,SP
12401,,,pindamonhangaba,SP
12442,,,pindamonhangaba,SP
12426,,,pindamonhangaba,SP
12520,,,guaratingueta,SP
12525,,,potim,SP
12515,,,guaratingueta,SP
12514,,,guaratinguetá,SP
12512,,,guaratingueta,SP
12570,,,aparecida,SP
12530,,,cunha,SP
12517,,,guaratingueta,SP
12506,,,guaratinguetá,SP
12580,,,roseira,SP
12518,,,guaratingueta,SP
12523,,,guaratingueta,SP
12516,,,guaratinguetá,SP
12502,,,guaratingueta,SP
12524,,,guaratingueta,SP
12507,,,guaratingueta,SP
12511,,,guaratingueta,SP
12504,,,guaratingueta,SP
12510,,,guaratingueta,SP
12501,,,guaratingueta,SP
12513,,,guaratingueta,SP
12521,,,guaratinguetá,SP
12519,,,guaratingueta,SP
12505,,,guaratingueta,SP
12500,,,guaratinguetá,SP
12509,,,guaratingueta,SP
12503,,,guaratingueta,SP
12522,,,guaratingueta,SP
12540,,,campos de cunha,SP
12508,,,guaratingueta,SP
12607,,,lorena,SP
12600,,,lorena,SP
12609,,,lorena,SP
12630,,,cachoeira paulista,SP
12604,,,lorena,SP
12603,,,lorena,SP
12605,,,lorena,SP
12606,,,lorena,SP
12620,,,piquete,SP
12610,,,lorena,SP
12608,,,lorena,SP
12602,,,lorena,SP
12690,,,silveiras,SP
12615,,,canas,SP
12601,,,lorena,SP
12611,,,lorena,SP
12702,,,cruzeiro,SP
12722,,,cruzeiro,SP
12712,,,cruzeiro,SP
12711,,,cruzeiro,SP
12701,,,cruzeiro,SP
12710,,,cruzeiro,SP
12704,,,cruzeiro,SP
12721,,,cruzeiro,SP
12730,,,cruzeiro,SP
12705,,,cruzeiro,SP
12760,,,lavrinhas,SP
12703,,,cruzeiro,SP
12720,,,cruzeiro,SP
12723,,,cruzeiro,SP
12870,,,arapeí,SP
12800,,,queluz,SP
12850,,,bananal,SP
12830,,,sao jose do barreiro,SP
12820,,,areias,SP
12940,,,atibaia,SP
12903,,,braganca paulista,SP
12955,,,bom jesus dos perdoes,SP
12900,,,braganca paulista,SP
12916,,,braganca paulista,SP
12970,,,piracaia,SP
12954,,,atibaia,SP
12951,,,atibaia,SP
12917,,,braganca paulista,SP
12950,,,atibaia,SP
12990,,,pedra bela,SP
12942,,,atibaia,SP
12946,,,atibaia,SP
12902,,,bragança paulista,SP
12914,,,bragança paulista,SP
12980,,,joanopolis,SP
12944,,,atibaia,SP
12941,,,atibaia,SP
12927,,,braganca paulista,SP
12945,,,atibaia,SP
12929,,,braganca paulista,SP
12947,,,atibaia,SP
12913,,,braganca paulista,SP
12935,,,vargem,SP
12926,,,bragança paulista,SP
12908,,,braganca paulista,SP
12922,,,braganca paulista,SP
12906,,,braganca paulista,SP
12948,,,atibaia,SP
12949,,,atibaia,SP
12904,,,braganca paulista,SP
12910,,,braganca paulista,SP
12912,,,braganca paulista,SP
12960,,,nazaré paulista,SP
12943,,,atibaia,SP
12952,,,atibaia,SP
12995,,,pinhalzinho,SP
12919,,,braganca paulista,SP
12924,,,braganca paulista,SP
12930,,,tuiuti,SP
12918,,,bragança paulista,SP
12953,,,atibaia,SP
13023,,,campinas,SP
13070,,,campinas,SP
13045,,,campinas,SP
13091,,,campinas,SP
13035,,,campinas,SP
13073,,,campinas,SP
13041,,,campinas,SP
13087,,,campinas,SP
13092,,,campinas,SP
13015,,,campinas,SP
13067,,,campinas,SP
13025,,,campinas,SP
13085,,,campinas,SP
13061,,,campinas,SP
13020,,,campinas,SP
13058,,,campinas,SP
13044,,,campinas,SP
13052,,,campinas,SP
13064,,,campinas,SP
13059,,,campinas,SP
13040,,,campinas,SP
13010,,,campinas,SP
13024,,,campinas,SP
13030,,,campinas,SP
13088,,,campinas,SP
13050,,,campinas,SP
13097,,,campinas,SP
13043,,,campinas,SP
13034,,,campinas,SP
13082,,,campinas,SP
13084,,,campinas,SP
13080,,,campinas,SP
13098,,,campinas,SP
13060,,,campinas,SP
13031,,,campinas,SP
13056,,,campinas,SP
13026,,,campinas,SP
13032,,,campinas,SP
13033,,,campinas,SP
13069,,,campinas,SP
13053,,,campinas,SP
13075,,,campinas,SP
13096,,,campinas,SP
13013,,,campinas,SP
13090,,,campinas,SP
13054,,,campinas,SP
13076,,,campinas,SP
13083,,,campinas,SP
13051,,,campinas,SP
13036,,,campinas,SP
13012,,,campinas,SP
13086,,,campinas,SP
13068,,,campinas,SP
13057,,,campinas,SP
13081,,,campinas,SP
13065,,,campinas,SP
13063,,,campinas,SP
13042,,,campinas,SP
13077,,,campinas,SP
13049,,,campinas,SP
13046,,,campinas,SP
13099,,,campinas,SP
13055,,,campinas,SP
13160,,,artur nogueira,SP
13184,,,hortolandia,SP
13186,,,hortolandia,SP
13148,,,paulinia,SP
13178,,,sumare,SP
13157,,,cosmopolis,SP
13187,,,hortolandia,SP
13150,,,cosmopolis,SP
13190,,,monte mor,SP
13142,,,paulinia,SP
13185,,,hortolândia,SP
13155,,,cosmopolis,SP
13146,,,paulinia,SP
13105,,,campinas,SP
13140,,,paulinia,SP
13179,,,sumaré,SP
13170,,,sumare,SP
13181,,,sumare,SP
13145,,,paulínia,SP
13171,,,sumare,SP
13180,,,sumare,SP
13188,,,hortolândia,SP
13174,,,sumare,SP
13104,,,campinas,SP
13177,,,sumare,SP
13183,,,hortolandia,SP
13173,,,sumare,SP
13175,,,sumare,SP
13100,,,campinas,SP
13152,,,cosmópolis,SP
13106,,,campinas,SP
13141,,,paulinia,SP
13172,,,sumare,SP
13165,,,engenheiro coelho,SP
13101,,,campinas,SP
13154,,,cosmopolis,SP
13108,,,campinas,SP
13107,,,campinas,SP
13189,,,hortolandia,SP
13144,,,paulinia,SP
13176,,,sumare,SP
13147,,,paulinia,SP
13253,,,itatiba,SP
13283,,,vinhedo,SP
13210,,,jundiai,SP
13276,,,valinhos,SP
13208,,,jundiai,SP
13221,,,varzea paulista,SP
13284,,,vinhedo,SP
13280,,,vinhedo,SP
13212,,,jundiai,SP
13290,,,louveira,SP
13287,,,vinhedo,SP
13274,,,valinhos,SP
13270,,,valinhos,SP
13207,,,jundiai,SP
13216,,,jundiai,SP
13219,,,jundiai,SP
13218,,,jundiai,SP
13205,,,jundiai,SP
13203,,,jundiai,SP
13211,,,jundiai,SP
13272,,,valinhos,SP
13277,,,valinhos,SP
13206,,,jundiaí,SP
13240,,,jarinu,SP
13213,,,jundiaí,SP
13273,,,valinhos,SP
13238,,,campo limpo paulista,SP
13225,,,varzea paulista,SP
13257,,,itatiba,SP
13260,,,morungaba,SP
13232,,,campo limpo paulista,SP
13289,,,vinhedo,SP
13209,,,jundiai,SP
13275,,,valinhos,SP
13285,,,vinhedo,SP
13202,,,jundiai,SP
13214,,,jundiaí,SP
13295,,,itupeva,SP
13233,,,campo limpo paulista,SP
13201,,,jundiai,SP
13278,,,valinhos,SP
13223,,,varzea paulista,SP
13236,,,campo limpo paulista,SP
13256,,,itatiba,SP
13254,,,itatiba,SP
13252,,,itatiba,SP
13222,,,varzea paulista,SP
13215,,,jundiai,SP
13224,,,várzea paulista,SP
13251,,,itatiba,SP
13231,,,campo limpo paulista,SP
13255,,,itatiba,SP
13271,,,valinhos,SP
13288,,,vinhedo,SP
13279,,,valinhos,SP
13230,,,campo limpo paulista,SP
13220,,,várzea paulista,SP
13226,,,varzea paulista,SP
13250,,,itatiba,SP
13282,,,vinhedo,SP
13234,,,campo limpo paulista,SP
13286,,,vinhedo,SP
13281,,,vinhedo,SP
13347,,,indaiatuba,SP
13360,,,capivari,SP
13323,,,salto,SP
13309,,,itu,SP
13313,,,itu,SP
13385,,,nova odessa,SP
13310,,,itu,SP
13380,,,nova odessa,SP
13308,,,itu,SP
13346,,,indaiatuba,SP
13330,,,indaiatuba,SP
13329,,,salto,SP
